CRIMEID,CCN,PERSONID,PERSONTYPE,AGE,age_band,FATAL,MAJORINJURY,MINORINJURY,severity,IMPAIRED,SPEEDING,TICKETISSUED,INVEHICLETYPE,match_source,year_ccn,year,year_month,ward,date_source
27745823,18121459,87313875,Driver,48,45-54,N,N,N,None,N,N,N,Moped/scooter,moped_scooter,2018,2018,2018-07,Ward 2,reportdate
26895921,16048411,84867026,Driver,30,25-34,N,N,N,None,N,N,N,Moped/scooter,moped_scooter,2016,2016,2016-03,Ward 2,reportdate
28463928,20099304,89974436,Driver,14,<16,N,N,Y,Minor,N,N,N,Moped/scooter,moped_scooter,2020,2020,2020-07,Ward 5,reportdate
28474686,20103964,90008115,Driver,31,25-34,N,N,Y,Minor,N,N,N,Moped/scooter,moped_scooter,2020,2020,2020-07,Ward 7,reportdate
27963045,19033137,88125983,Driver,16,16-24,N,N,Y,Minor,N,N,Y,Moped/scooter,moped_scooter,2019,2019,2019-02,Ward 5,reportdate
27323808,17090617,85768932,Driver,24,16-24,N,N,Y,Minor,N,N,N,Moped/scooter,moped_scooter,2017,2017,2017-05,Ward 5,reportdate
28519941,20126046,90142822,Driver,48,45-54,N,N,N,None,N,N,N,Moped/scooter,moped_scooter,2020,2020,2020-09,Ward 5,reportdate
28064826,19098247,88514036,Driver,0,<16,N,N,N,None,N,N,N,Moped/scooter,moped_scooter,2019,2019,2019-06,Ward 5,reportdate
28475590,20104242,90010718,Driver,0,<16,N,N,N,None,N,N,N,Moped/scooter,moped_scooter,2020,2020,2020-07,Ward 1,reportdate
27493606,17197085,86405149,Driver,0,<16,N,N,N,None,N,N,Y,Moped/scooter,moped_scooter,2017,2017,2017-11,Ward 1,reportdate
27345021,17104651,85848918,Driver,0,<16,N,N,N,None,N,N,N,Moped/scooter,moped_scooter,2017,2017,2017-06,Ward 8,reportdate
28109891,19127792,88690588,Driver,0,<16,N,N,N,None,N,N,Y,Moped/scooter,moped_scooter,2019,2019,2019-07,Ward 6,reportdate
28787594,21070623,90959307,Driver,32,25-34,N,Y,N,Major,N,N,N,Moped/scooter,moped_scooter,2021,2021,2021-05,Ward 1,reportdate
27216797,17025157,85373709,Driver,0,<16,N,N,N,None,N,N,N,Moped/scooter,moped_scooter,2017,2017,2017-02,Ward 8,reportdate
26704328,15150350,84670209,Driver,0,<16,N,N,N,None,N,N,N,Moped/scooter,moped_scooter,2015,2015,2015-09,Ward 8,reportdate
27045965,16143860,84847848,Driver,0,<16,N,N,N,None,N,N,N,Moped/scooter,moped_scooter,2016,2016,2016-08,Ward 2,reportdate
25315698,15112473,84576937,Passenger,0,<16,N,N,N,None,N,N,N,Moped/scooter,moped_scooter,2015,2015,2015-07,Ward 8,reportdate
26637502,10107555,84868519,Passenger,0,<16,N,N,N,None,N,N,N,Moped/scooter,moped_scooter,2010,2010,2010-07,Ward 8,reportdate
27715669,18102287,87203711,Driver,0,<16,N,N,N,None,N,N,N,Moped/scooter,moped_scooter,2018,2018,2018-06,Ward 8,reportdate
27768839,18135731,87401689,Driver,0,<16,N,N,N,None,N,N,N,Moped/scooter,moped_scooter,2018,2018,2018-08,Ward 2,reportdate
28187806,19179090,88995314,Driver,0,<16,N,N,N,None,N,N,Y,Moped/scooter,moped_scooter,2019,2019,2019-10,Ward 4,reportdate
26625238,12054569,85048942,Passenger,0,<16,N,N,Y,Minor,N,N,N,Moped/scooter,moped_scooter,2012,2012,2012-04,Ward 5,reportdate
24655211,13092243,85046032,Driver,49,45-54,N,N,N,None,N,N,N,Moped/scooter,moped_scooter,2013,2013,2013-07,Ward 7,reportdate
28236843,19211011,89190910,Driver,0,<16,N,N,N,None,N,N,N,Moped/scooter,moped_scooter,2019,2019,2019-11,Ward 2,reportdate
27831157,18175692,87638883,Passenger,14,<16,N,N,Y,Minor,N,N,N,Moped/scooter,moped_scooter,2018,2018,2018-10,Ward 4,reportdate
28510018,20121162,90113033,Driver,0,<16,N,N,N,None,N,N,N,Moped/scooter,moped_scooter,2020,2020,2020-08,Ward 7,reportdate
28047794,19087399,88458301,Driver,0,<16,N,N,N,None,N,N,Y,Moped/scooter,moped_scooter,2019,2019,2019-05,Ward 8,reportdate
27307923,17080279,85706890,Driver,0,<16,N,N,N,None,N,N,Y,Moped/scooter,moped_scooter,2017,2017,2017-05,Ward 1,reportdate
25039596,14094946,84817446,Driver,26,25-34,N,N,N,None,N,N,N,Moped/scooter,moped_scooter,2014,2014,2014-06,Ward 2,reportdate
27984212,19045943,88206541,Driver,0,<16,N,N,N,None,N,N,N,Moped/scooter,moped_scooter,2019,2019,2019-03,Ward 8,reportdate
28486545,20109486,90043709,Driver,0,<16,N,N,N,None,N,N,N,Moped/scooter,moped_scooter,2020,2020,2020-08,Ward 3,reportdate
28724824,21038862,90761427,Driver,0,<16,N,N,Y,Minor,N,N,N,Moped/scooter,moped_scooter,2021,2021,2021-03,Ward 6,reportdate
28789917,21071924,90965166,Driver,0,<16,N,N,N,None,N,N,N,Moped/scooter,moped_scooter,2021,2021,2021-05,Ward 2,reportdate
27521910,17214020,86508692,Driver,51,45-54,N,Y,N,Major,N,N,N,Moped/scooter,moped_scooter,2017,2017,2017-12,Ward 6,reportdate
27759922,18130430,87369331,Driver,26,25-34,N,N,Y,Minor,N,N,Y,Moped/scooter,moped_scooter,2018,2018,2018-08,Ward 5,reportdate
27306820,17079442,85701852,Driver,66,65+,N,N,Y,Minor,N,N,N,Moped/scooter,moped_scooter,2017,2017,2017-05,Ward 2,reportdate
27149466,16207447,85142376,Driver,0,<16,N,N,Y,Minor,N,N,Y,Moped/scooter,moped_scooter,2016,2016,2016-12,Ward 2,reportdate
28306701,20020444,89447306,Driver,34,25-34,N,N,Y,Minor,N,N,N,Moped/scooter,moped_scooter,2020,2020,2020-02,Ward 2,reportdate
27257445,17048306,85520643,Driver,25,25-34,N,N,N,None,N,N,Y,Moped/scooter,moped_scooter,2017,2017,2017-03,Ward 1,reportdate
27773815,18138896,87420567,Driver,27,25-34,N,N,Y,Minor,N,N,N,Moped/scooter,moped_scooter,2018,2018,2018-08,Ward 8,reportdate
25033621,14091489,84865174,Driver,30,25-34,N,N,N,None,N,N,N,Moped/scooter,moped_scooter,2014,2014,2014-06,Ward 5,reportdate
27475989,17186840,86337116,Driver,38,35-44,N,N,N,None,Y,N,N,Moped/scooter,moped_scooter,2017,2017,2017-10,Ward 6,reportdate
25291747,15088410,84950648,Driver,48,45-54,N,N,N,None,N,N,N,Moped/scooter,moped_scooter,2015,2015,2015-06,Ward 2,reportdate
28817955,21087593,91051839,Driver,44,35-44,N,Y,N,Major,N,N,N,Moped/scooter,moped_scooter,2021,2021,2021-06,Ward 2,reportdate
28006923,19060708,88295891,Driver,39,35-44,N,Y,N,Major,N,N,Y,Moped/scooter,moped_scooter,2019,2019,2019-04,Ward 7,reportdate
27739903,18116945,87293986,Driver,23,16-24,N,N,N,None,N,N,N,Moped/scooter,moped_scooter,2018,2018,2018-07,Ward 1,reportdate
27887553,18210405,87856897,Driver,35,35-44,N,N,Y,Minor,N,N,N,Moped/scooter,moped_scooter,2018,2018,2018-12,Ward 2,reportdate
28548862,20140842,90232615,Driver,39,35-44,N,N,Y,Minor,N,N,N,Moped/scooter,moped_scooter,2020,2020,2020-10,Ward 8,reportdate
25013281,14081540,85015930,Driver,23,16-24,N,N,Y,Minor,N,N,N,Moped/scooter,moped_scooter,2014,2014,2014-06,Ward 2,reportdate
28533932,20133272,90186949,Driver,25,25-34,N,N,N,None,N,N,Y,Moped/scooter,moped_scooter,2020,2020,2020-09,Ward 7,reportdate
28380715,20060059,89722124,Driver,49,45-54,N,N,Y,Minor,N,N,N,Moped/scooter,moped_scooter,2020,2020,2020-04,Ward 1,reportdate
26606174,09145847,85054240,Passenger,0,<16,N,N,N,None,N,N,N,Moped/scooter,moped_scooter,2009,2009,2009-10,Ward 4,reportdate
28831785,21095511,91098672,Driver,32,25-34,N,N,Y,Minor,N,N,Y,Moped/scooter,moped_scooter,2021,2021,2021-07,Ward 3,reportdate
27255688,17047309,85513790,Driver,33,25-34,N,Y,N,Major,N,N,N,Moped/scooter,moped_scooter,2017,2017,2017-03,Ward 5,reportdate
27083540,16167786,84558307,Driver,43,35-44,N,N,Y,Minor,N,N,N,Moped/scooter,moped_scooter,2016,2016,2016-10,Ward 1,reportdate
28749621,21050575,90838827,Driver,39,35-44,N,N,Y,Minor,N,N,Y,Moped/scooter,moped_scooter,2021,2021,2021-04,Ward 4,reportdate
27768763,18135646,87400761,Driver,33,25-34,N,N,Y,Minor,N,N,Y,Moped/scooter,moped_scooter,2018,2018,2018-08,Ward 2,reportdate
28348780,20046482,89626388,Pedestrian,42,35-44,N,N,Y,Minor,N,N,N,Moped/scooter,moped_scooter,2020,2020,2020-03,Ward 3,reportdate
26951610,16082900,84822873,Driver,61,55-64,N,N,N,None,N,N,Y,Moped/scooter,moped_scooter,2016,2016,2016-05,Ward 5,reportdate
24206101,12128509,84567935,Driver,54,45-54,N,Y,N,Major,N,N,N,Moped/scooter,moped_scooter,2012,2012,2012-09,Ward 6,reportdate
26975569,16098769,84744906,Driver,32,25-34,N,N,N,None,N,N,Y,Moped/scooter,moped_scooter,2016,2016,2016-06,Ward 1,reportdate
28450902,20093440,89935944,Driver,34,25-34,N,N,N,None,N,N,Y,Moped/scooter,moped_scooter,2020,2020,2020-06,Ward 2,reportdate
27762023,18131577,87377362,Driver,41,35-44,N,N,Y,Minor,N,N,Y,Moped/scooter,moped_scooter,2018,2018,2018-08,Ward 5,reportdate
27081006,16166495,85004608,Driver,19,16-24,N,N,N,None,N,N,N,Moped/scooter,moped_scooter,2016,2016,2016-10,Ward 3,reportdate
24165944,12117571,84564586,Driver,46,45-54,N,Y,N,Major,N,N,N,Moped/scooter,moped_scooter,2012,2012,2012-08,Ward 7,reportdate
27895966,18215841,87891073,Passenger,22,16-24,N,N,Y,Minor,N,N,N,Moped/scooter,moped_scooter,2018,2018,2018-12,Ward 2,reportdate
27141001,16202674,85109610,Driver,55,55-64,N,N,Y,Minor,N,N,N,Moped/scooter,moped_scooter,2016,2016,2016-11,Ward 2,reportdate
28495909,20114271,90074137,Driver,60,55-64,N,N,Y,Minor,N,N,N,Moped/scooter,moped_scooter,2020,2020,2020-08,Ward 7,reportdate
28012905,19064592,88318343,Passenger,26,25-34,N,N,N,None,N,N,N,Moped/scooter,moped_scooter,2019,2019,2019-04,Ward 6,reportdate
26631910,12071905,84774600,Driver,45,45-54,N,N,Y,Minor,N,N,N,Moped/scooter,moped_scooter,2012,2012,2012-05,Ward 3,reportdate
25024034,13177710,84995804,Driver,29,25-34,N,N,N,None,N,N,N,Moped/scooter,moped_scooter,2013,2013,2013-12,Ward 2,reportdate
27890613,18212385,87869782,Driver,29,25-34,N,Y,N,Major,N,N,Y,Moped/scooter,moped_scooter,2018,2018,2018-12,Ward 5,reportdate
27723441,18107142,87232618,Driver,29,25-34,N,N,N,None,N,N,N,Moped/scooter,moped_scooter,2018,2018,2018-07,Ward 1,reportdate
28073116,19103636,88546025,Driver,29,25-34,N,N,Y,Minor,N,N,N,Moped/scooter,moped_scooter,2019,2019,2019-06,Ward 6,reportdate
27339006,17100545,85826778,Driver,0,<16,N,N,N,None,N,N,N,Moped/scooter,moped_scooter,2017,2017,2017-06,Ward 6,reportdate
25265239,15060511,84664322,Driver,47,45-54,N,N,N,None,N,N,N,Moped/scooter,moped_scooter,2015,2015,2015-04,Ward 7,reportdate
27135553,16198710,85092841,Driver,56,55-64,N,N,Y,Minor,N,N,N,Moped/scooter,moped_scooter,2016,2016,2016-11,Ward 6,reportdate
28832670,21096116,91102043,Driver,0,<16,N,N,N,None,N,N,N,Moped/scooter,moped_scooter,2021,2021,2021-07,Ward 1,reportdate
28007877,19061431,88300237,Driver,0,<16,N,N,N,None,N,N,N,Moped/scooter,moped_scooter,2019,2019,2019-04,Ward 1,reportdate
25049674,14004520,84915089,Driver,69,65+,N,N,Y,Minor,N,N,N,Moped/scooter,moped_scooter,2014,2014,2014-01,Ward 4,reportdate
26752788,15179325,84597083,Driver,33,25-34,N,N,Y,Minor,N,N,N,Moped/scooter,moped_scooter,2015,2015,2015-11,Ward 4,reportdate
28448875,20092487,89929636,Driver,45,45-54,N,N,Y,Minor,N,N,N,Moped/scooter,moped_scooter,2020,2020,2020-06,Ward 1,reportdate
28150000,19154074,88847010,Driver,50,45-54,N,N,Y,Minor,N,N,N,Moped/scooter,moped_scooter,2019,2019,2019-08,Ward 5,reportdate
26589827,09010684,85003162,Driver,26,25-34,N,N,N,None,N,N,N,Moped/scooter,moped_scooter,2009,2009,2009-01,Ward 1,reportdate
27392713,17135059,86027618,Driver,0,<16,N,N,N,None,N,N,N,Moped/scooter,moped_scooter,2017,2017,2017-08,Ward 8,reportdate
26635395,12087762,84849859,Passenger,0,<16,N,N,N,None,N,N,N,Moped/scooter,moped_scooter,2012,2012,2012-06,Ward 8,reportdate
28474597,20103911,90007024,Driver,0,<16,N,N,N,None,N,N,N,Moped/scooter,moped_scooter,2020,2020,2020-07,Ward 7,reportdate
26703642,15150140,84849693,Driver,0,<16,N,N,N,None,N,N,N,Moped/scooter,moped_scooter,2015,2015,2015-09,Ward 1,reportdate
26744547,15174072,84839029,Passenger,33,25-34,N,N,Y,Minor,N,N,N,Moped/scooter,moped_scooter,2015,2015,2015-11,Ward 1,reportdate
28540692,20136397,90208343,Driver,0,<16,N,N,N,None,N,N,Y,Moped/scooter,moped_scooter,2020,2020,2020-09,Ward 5,reportdate
27817614,18167119,87592952,Driver,0,<16,N,N,N,None,N,N,N,Moped/scooter,moped_scooter,2018,2018,2018-10,Ward 7,reportdate
26761313,15184360,84610210,Driver,0,<16,N,N,N,None,N,N,N,Moped/scooter,moped_scooter,2015,2015,2015-11,Ward 2,reportdate
28146044,19151552,88832132,Driver,0,<16,N,N,N,None,N,N,N,Moped/scooter,moped_scooter,2019,2019,2019-08,Ward 8,reportdate
28534794,20133554,90189196,Driver,56,55-64,N,Y,N,Major,N,N,N,Moped/scooter,moped_scooter,2020,2020,2020-09,Ward 2,reportdate
26745751,15174979,85039876,Driver,66,65+,N,Y,N,Major,N,N,N,Moped/scooter,moped_scooter,2015,2015,2015-11,Ward 2,reportdate
28620774,20176884,90449424,Driver,0,<16,N,N,N,None,N,N,N,Moped/scooter,moped_scooter,2020,2020,2020-12,Ward 4,reportdate
28030740,19076282,88385115,Driver,0,<16,N,N,N,None,N,N,Y,Moped/scooter,moped_scooter,2019,2019,2019-05,Ward 4,reportdate
27480668,17189474,86356403,Passenger,19,16-24,N,N,N,None,N,N,N,Moped/scooter,moped_scooter,2017,2017,2017-11,Ward 4,reportdate
27854999,18190730,87732918,Driver,54,45-54,N,N,N,None,N,N,Y,Moped/scooter,moped_scooter,2018,2018,2018-11,Ward 6,reportdate
27376032,17124667,85965925,Driver,30,25-34,N,N,Y,Minor,N,N,N,Moped/scooter,moped_scooter,2017,2017,2017-07,Ward 7,reportdate
26988832,16107521,84890831,Driver,54,45-54,N,N,Y,Minor,Y,N,Y,Moped/scooter,moped_scooter,2016,2016,2016-06,Ward 7,reportdate
28138016,19146472,88800143,Driver,32,25-34,N,N,Y,Minor,N,N,N,Moped/scooter,moped_scooter,2019,2019,2019-08,Ward 2,reportdate
24737019,13132548,84560963,Driver,69,65+,N,N,Y,Minor,N,N,N,Moped/scooter,moped_scooter,2013,2013,2013-09,Ward 1,reportdate
26879557,16038528,84740127,Driver,19,16-24,N,N,N,None,N,N,N,Moped/scooter,moped_scooter,2016,2016,2016-03,Ward 4,reportdate
26814787,16004173,84708114,Driver,55,55-64,N,N,N,None,N,N,N,Moped/scooter,moped_scooter,2016,2016,2016-01,Ward 2,reportdate
25304244,15101039,84766817,Passenger,0,<16,N,N,Y,Minor,N,N,N,Moped/scooter,moped_scooter,2015,2015,2015-07,Ward 4,reportdate
28724575,21038590,90762067,Driver,28,25-34,N,N,Y,Minor,N,N,N,Moped/scooter,moped_scooter,2021,2021,2021-03,Ward 1,reportdate
26645963,11155788,84644657,Driver,22,16-24,N,N,N,None,N,N,N,Moped/scooter,moped_scooter,2011,2011,2011-10,Ward 7,reportdate
28176694,19171551,88953617,Driver,26,25-34,N,N,Y,Minor,N,N,N,Moped/scooter,moped_scooter,2019,2019,2019-09,Ward 3,reportdate
27245871,17041655,85476826,Passenger,67,65+,N,N,Y,Minor,N,N,N,Moped/scooter,moped_scooter,2017,2017,2017-03,Ward 6,reportdate
28522843,20127333,90151600,Driver,31,25-34,N,N,Y,Minor,N,N,N,Moped/scooter,moped_scooter,2020,2020,2020-09,Ward 1,reportdate
27459897,17176509,86278101,Driver,52,45-54,N,N,Y,Minor,N,N,N,Moped/scooter,moped_scooter,2017,2017,2017-10,Ward 2,reportdate
28512020,20122138,90119213,Bicyclist,32,25-34,N,N,Y,Minor,N,N,Y,Moped/scooter,moped_scooter,2020,2020,2020-08,Ward 1,reportdate
27879891,18205814,87825941,Driver,48,45-54,N,N,Y,Minor,N,N,Y,Moped/scooter,moped_scooter,2018,2018,2018-12,Ward 8,reportdate
24544298,13049784,85042584,Passenger,0,<16,N,N,Y,Minor,N,N,N,Moped/scooter,moped_scooter,2013,2013,2013-04,Ward 5,reportdate
27274980,17059463,85584278,Driver,34,25-34,N,N,Y,Minor,N,N,N,Moped/scooter,moped_scooter,2017,2017,2017-04,Ward 2,reportdate
27252691,17045232,85528245,Driver,49,45-54,N,N,N,None,N,N,N,Moped/scooter,moped_scooter,2017,2017,2017-03,Ward 4,reportdate
27930186,19013218,88005304,Driver,52,45-54,N,N,N,None,N,N,Y,Moped/scooter,moped_scooter,2019,2019,2019-01,Ward 6,reportdate
27710598,18098958,87184080,Driver,58,55-64,N,Y,N,Major,N,N,N,Moped/scooter,moped_scooter,2018,2018,2018-06,Ward 6,reportdate
24299268,12156772,85042013,Driver,36,35-44,N,N,N,None,N,N,N,Moped/scooter,moped_scooter,2012,2012,2012-11,Ward 2,reportdate
26644169,10145332,84975509,Passenger,0,<16,N,N,N,None,N,N,N,Moped/scooter,moped_scooter,2010,2010,2010-10,Ward 7,reportdate
